DATE	TIME	TZCD	VALUE	PRECISION	REMARK	FLAGS	QA
20120527	164500	CDT	0.00	2	 		W
20120527	170000	CDT	0.00	2	 		W
20120527	171500	CDT	0.00	2	 		W
20120527	173000	CDT	0.00	2	 		W
20120527	174500	CDT	0.00	2	 		W
20120527	180000	CDT	0.00	2	 		W
20120527	181500	CDT	0.00	2	 		W
20120527	183000	CDT	0.00	2	 		W
20120527	184500	CDT	0.00	2	 		W
20120527	190000	CDT	0.00	2	 		W
20120527	191500	CDT	0.00	2	 		W
20120527	193000	CDT	0.00	2	 		W
20120527	194500	CDT	0.00	2	 		W
20120527	200000	CDT	0.00	2	 		W
20120527	201500	CDT	0.00	2	 		W
20120527	203000	CDT	0.00	2	 		W
20120527	204500	CDT	0.00	2	 		W
20120527	210000	CDT	0.00	2	 		W
20120527	211500	CDT	0.00	2	 		W
20120527	213000	CDT	0.00	2	 		W
20120527	214500	CDT	0.00	2	 		W
20120527	220000	CDT	0.00	2	 		W
20120527	221500	CDT	0.00	2	 		W
20120527	223000	CDT	0.00	2	 		W
20120527	224500	CDT	0.00	2	 		W
20120527	230000	CDT	0.00	2	 		W
20120527	231500	CDT	0.00	2	 		W
20120527	233000	CDT	0.00	2	 		W
20120527	234500	CDT	0.00	2	 		W
20120528	000000	CDT	0.00	2	 		W
20120528	001500	CDT	0.00	2	 		W
20120528	003000	CDT	0.00	2	 		W
20120528	004500	CDT	0.00	2	 		W
20120528	010000	CDT	0.00	2	 		W
20120528	011500	CDT	0.00	2	 		W
20120528	013000	CDT	0.00	2	 		W
20120528	014500	CDT	0.00	2	 		W
20120528	020000	CDT	0.00	2	 		W
20120528	021500	CDT	0.00	2	 		W
20120528	023000	CDT	0.00	2	 		W
20120528	024500	CDT	0.00	2	 		W
20120528	030000	CDT	0.00	2	 		W
20120528	031500	CDT	0.00	2	 		W
20120528	033000	CDT	0.00	2	 		W
20120528	034500	CDT	0.00	2	 		W
20120528	040000	CDT	0.00	2	 		W
20120528	041500	CDT	0.00	2	 		W
20120528	043000	CDT	0.00	2	 		W
20120528	044500	CDT	0.00	2	 		W
20120528	050000	CDT	0.00	2	 		W
20120528	051500	CDT	0.00	2	 		W
20120528	053000	CDT	0.00	2	 		W
20120528	054500	CDT	0.00	2	 		W
20120528	060000	CDT	0.00	2	 		W
20120528	061500	CDT	0.00	2	 		W
20120528	063000	CDT	0.00	2	 		W
20120528	064500	CDT	0.00	2	 		W
20120528	070000	CDT	0.00	2	 		W
20120528	071500	CDT	0.00	2	 		W
20120528	073000	CDT	0.00	2	 		W
20120528	074500	CDT	0.00	2	 		W
20120528	080000	CDT	0.00	2	 		W
20120528	081500	CDT	0.00	2	 		W
20120528	083000	CDT	0.00	2	 		W
20120528	084500	CDT	0.00	2	 		W
20120528	090000	CDT	0.00	2	 		W
20120528	091500	CDT	0.00	2	 		W
20120528	093000	CDT	0.00	2	 		W
20120528	094500	CDT	0.00	2	 		W
20120528	100000	CDT	0.00	2	 		W
20120528	101500	CDT	0.00	2	 		W
20120528	103000	CDT	0.00	2	 		W
20120528	104500	CDT	0.00	2	 		W
20120528	110000	CDT	0.00	2	 		W
20120528	111500	CDT	0.00	2	 		W
20120528	113000	CDT	0.00	2	 		W
20120528	114500	CDT	0.00	2	 		W
20120528	120000	CDT	0.00	2	 		W
20120528	121500	CDT	0.00	2	 		W
20120528	123000	CDT	0.00	2	 		W
20120528	124500	CDT	0.00	2	 		W
20120528	130000	CDT	0.00	2	 		W
20120528	131500	CDT	0.00	2	 		W
20120528	133000	CDT	0.00	2	 		W
20120528	134500	CDT	0.00	2	 		W
20120528	140000	CDT	0.00	2	 		W
20120528	141500	CDT	0.00	2	 		W
20120528	143000	CDT	0.00	2	 		W
20120528	144500	CDT	0.00	2	 		W
20120528	150000	CDT	0.00	2	 		W
20120528	151500	CDT	0.00	2	 		W
20120528	153000	CDT	0.00	2	 		W
20120528	154500	CDT	0.00	2	 		W
20120528	160000	CDT	0.00	2	 		W
20120528	161500	CDT	0.00	2	 		W
20120528	163000	CDT	0.00	2	 		W
20120528	164500	CDT	0.00	2	 		W
20120528	170000	CDT	0.00	2	 		W
20120528	171500	CDT	0.00	2	 		W
20120528	173000	CDT	0.00	2	 		W
20120528	174500	CDT	0.00	2	 		W
20120528	180000	CDT	0.00	2	 		W
20120528	181500	CDT	0.00	2	 		W
20120528	183000	CDT	0.00	2	 		W
20120528	184500	CDT	0.00	2	 		W
20120528	190000	CDT	0.00	2	 		W
20120528	191500	CDT	0.00	2	 		W
20120528	193000	CDT	0.00	2	 		W
20120528	194500	CDT	0.00	2	 		W
20120528	200000	CDT	0.00	2	 		W
20120528	201500	CDT	0.00	2	 		W
20120528	203000	CDT	0.00	2	 		W
20120528	204500	CDT	0.00	2	 		W
20120528	210000	CDT	0.00	2	 		W
20120528	211500	CDT	0.00	2	 		W
20120528	213000	CDT	0.00	2	 		W
20120528	214500	CDT	0.00	2	 		W
20120528	220000	CDT	0.00	2	 		W
20120528	221500	CDT	0.00	2	 		W
20120528	223000	CDT	0.00	2	 		W
20120528	224500	CDT	0.00	2	 		W
20120528	230000	CDT	0.00	2	 		W
20120528	231500	CDT	0.00	2	 		W
20120528	233000	CDT	0.00	2	 		W
20120528	234500	CDT	0.00	2	 		W
20120529	000000	CDT	0.00	2	 		W
20120529	001500	CDT	0.00	2	 		W
20120529	003000	CDT	0.00	2	 		W
20120529	004500	CDT	0.00	2	 		W
20120529	010000	CDT	0.00	2	 		W
20120529	011500	CDT	0.00	2	 		W
20120529	013000	CDT	0.00	2	 		W
20120529	014500	CDT	0.00	2	 		W
20120529	020000	CDT	0.00	2	 		W
20120529	021500	CDT	0.00	2	 		W
20120529	023000	CDT	0.00	2	 		W
20120529	024500	CDT	0.00	2	 		W
20120529	030000	CDT	0.00	2	 		W
20120529	031500	CDT	0.00	2	 		W
20120529	033000	CDT	0.00	2	 		W
20120529	034500	CDT	0.00	2	 		W
20120529	040000	CDT	0.00	2	 		W
20120529	041500	CDT	0.00	2	 		W
20120529	043000	CDT	0.00	2	 		W
20120529	044500	CDT	0.00	2	 		W
20120529	050000	CDT	0.00	2	 		W
20120529	051500	CDT	0.00	2	 		W
20120529	053000	CDT	0.00	2	 		W
20120529	054500	CDT	0.00	2	 		W
20120529	060000	CDT	0.00	2	 		W
20120529	061500	CDT	0.00	2	 		W
20120529	063000	CDT	0.00	2	 		W
20120529	064500	CDT	0.00	2	 		W
20120529	070000	CDT	0.00	2	 		W
20120529	071500	CDT	0.00	2	 		W
20120529	073000	CDT	0.00	2	 		W
20120529	074500	CDT	0.00	2	 		W
20120529	080000	CDT	0.00	2	 		W
20120529	081500	CDT	0.00	2	 		W
20120529	083000	CDT	0.00	2	 		W
20120529	084500	CDT	0.00	2	 		W
20120529	090000	CDT	0.00	2	 		W
20120529	091500	CDT	0.00	2	 		W
20120529	093000	CDT	0.00	2	 		W
20120529	094500	CDT	0.00	2	 		W
20120529	100000	CDT	0.00	2	 		W
20120529	101500	CDT	0.00	2	 		W
20120529	103000	CDT	0.00	2	 		W
20120529	104500	CDT	0.00	2	 		W
20120529	110000	CDT	0.00	2	 		W
20120529	111500	CDT	0.00	2	 		W
20120529	113000	CDT	0.00	2	 		W
20120529	114500	CDT	0.00	2	 		W
20120529	120000	CDT	0.00	2	 		W
20120529	121500	CDT	0.00	2	 		W
20120529	123000	CDT	0.00	2	 		W
20120529	124500	CDT	0.00	2	 		W
20120529	130000	CDT	0.00	2	 		W
20120529	131500	CDT	0.00	2	 		W
20120529	133000	CDT	0.00	2	 		W
20120529	134500	CDT	0.00	2	 		W
20120529	140000	CDT	0.00	2	 		W
20120529	141500	CDT	0.00	2	 		W
20120529	143000	CDT	0.00	2	 		W
20120529	144500	CDT	0.00	2	 		W
20120529	150000	CDT	0.00	2	 		W
20120529	151500	CDT	0.00	2	 		W
20120529	153000	CDT	0.00	2	 		W
20120529	154500	CDT	0.00	2	 		W
20120529	160000	CDT	0.00	2	 		W
20120529	161500	CDT	0.00	2	 		W
20120529	163000	CDT	0.00	2	 		W
20120529	164500	CDT	0.00	2	 		W
20120529	170000	CDT	0.00	2	 		W
20120529	171500	CDT	0.00	2	 		W
20120529	173000	CDT	0.00	2	 		W
20120529	174500	CDT	0.00	2	 		W
20120529	180000	CDT	0.00	2	 		W
20120529	181500	CDT	0.00	2	 		W
20120529	183000	CDT	0.00	2	 		W
20120529	184500	CDT	0.00	2	 		W
20120529	190000	CDT	0.00	2	 		W
20120529	191500	CDT	0.00	2	 		W
20120529	193000	CDT	0.00	2	 		W
20120529	194500	CDT	0.00	2	 		W
20120529	200000	CDT	0.00	2	 		W
20120529	201500	CDT	0.00	2	 		W
20120529	203000	CDT	0.00	2	 		W
20120529	204500	CDT	0.00	2	 		W
20120529	210000	CDT	0.00	2	 		W
20120529	211500	CDT	0.00	2	 		W
20120529	213000	CDT	0.00	2	 		W
20120529	214500	CDT	0.00	2	 		W
20120529	220000	CDT	0.00	2	 		W
20120529	221500	CDT	0.00	2	 		W
20120529	223000	CDT	0.00	2	 		W
20120529	224500	CDT	0.00	2	 		W
20120529	230000	CDT	0.00	2	 		W
20120529	231500	CDT	0.00	2	 		W
20120529	233000	CDT	0.00	2	 		W
20120529	234500	CDT	0.00	2	 		W
20120530	000000	CDT	0.00	2	 		W
20120530	001500	CDT	0.00	2	 		W
20120530	003000	CDT	0.00	2	 		W
20120530	004500	CDT	0.00	2	 		W
20120530	010000	CDT	0.00	2	 		W
20120530	011500	CDT	0.00	2	 		W
20120530	013000	CDT	0.00	2	 		W
20120530	014500	CDT	0.00	2	 		W
20120530	020000	CDT	0.00	2	 		W
20120530	021500	CDT	0.00	2	 		W
20120530	023000	CDT	0.00	2	 		W
20120530	024500	CDT	0.00	2	 		W
20120530	030000	CDT	0.00	2	 		W
20120530	031500	CDT	0.00	2	 		W
20120530	033000	CDT	0.00	2	 		W
20120530	034500	CDT	0.00	2	 		W
20120530	040000	CDT	0.00	2	 		W
20120530	041500	CDT	0.00	2	 		W
20120530	043000	CDT	0.00	2	 		W
20120530	044500	CDT	0.00	2	 		W
20120530	050000	CDT	0.00	2	 		W
20120530	051500	CDT	0.00	2	 		W
20120530	053000	CDT	0.00	2	 		W
20120530	054500	CDT	0.00	2	 		W
20120530	060000	CDT	0.00	2	 		W
20120530	061500	CDT	0.00	2	 		W
20120530	063000	CDT	0.00	2	 		W
20120530	064500	CDT	0.00	2	 		W
20120530	070000	CDT	0.00	2	 		W
20120530	071500	CDT	0.00	2	 		W
20120530	073000	CDT	0.00	2	 		W
20120530	074500	CDT	0.00	2	 		W
20120530	080000	CDT	0.00	2	 		W
20120530	081500	CDT	0.00	2	 		W
20120530	083000	CDT	0.00	2	 		W
20120530	084500	CDT	0.00	2	 		W
20120530	090000	CDT	0.00	2	 		W
20120530	091500	CDT	0.00	2	 		W
20120530	093000	CDT	0.00	2	 		W
20120530	094500	CDT	0.00	2	 		W
20120530	100000	CDT	0.00	2	 		W
20120530	101500	CDT	0.00	2	 		W
20120530	103000	CDT	0.00	2	 		W
20120530	104500	CDT	0.00	2	 		W
20120530	110000	CDT	0.00	2	 		W
20120530	111500	CDT	0.00	2	 		W
20120530	113000	CDT	0.00	2	 		W
20120530	114500	CDT	0.00	2	 		W
20120530	120000	CDT	0.00	2	 		W
20120530	121500	CDT	0.00	2	 		W
20120530	123000	CDT	0.00	2	 		W
20120530	124500	CDT	0.00	2	 		W
20120530	130000	CDT	0.00	2	 		W
20120530	131500	CDT	0.00	2	 		W
20120530	133000	CDT	0.00	2	 		W
20120530	134500	CDT	0.00	2	 		W
20120530	140000	CDT	0.00	2	 		W
20120530	141500	CDT	0.00	2	 		W
20120530	143000	CDT	0.00	2	 		W
20120530	144500	CDT	0.00	2	 		W
20120530	150000	CDT	0.00	2	 		W
20120530	151500	CDT	0.00	2	 		W
20120530	153000	CDT	0.00	2	 		W
20120530	154500	CDT	0.00	2	 		W
20120530	160000	CDT	0.00	2	 		W
20120530	161500	CDT	0.00	2	 		W
20120530	163000	CDT	0.00	2	 		W
20120530	164500	CDT	0.00	2	 		W
20120530	170000	CDT	0.00	2	 		W
20120530	171500	CDT	0.00	2	 		W
20120530	173000	CDT	0.00	2	 		W
20120530	174500	CDT	0.00	2	 		W
20120530	180000	CDT	0.00	2	 		W
20120530	181500	CDT	0.00	2	 		W
20120530	183000	CDT	0.00	2	 		W
20120530	184500	CDT	0.00	2	 		W
20120530	190000	CDT	0.00	2	 		W
20120530	191500	CDT	0.00	2	 		W
20120530	193000	CDT	0.00	2	 		W
20120530	194500	CDT	0.00	2	 		W
20120530	200000	CDT	0.00	2	 		W
20120530	201500	CDT	0.00	2	 		W
20120530	203000	CDT	0.00	2	 		W
20120530	204500	CDT	0.00	2	 		W
20120530	210000	CDT	0.00	2	 		W
20120530	211500	CDT	0.00	2	 		W
20120530	213000	CDT	0.00	2	 		W
20120530	214500	CDT	0.00	2	 		W
20120530	220000	CDT	0.00	2	 		W
20120530	221500	CDT	0.00	2	 		W
20120530	223000	CDT	0.00	2	 		W
20120530	224500	CDT	0.00	2	 		W
20120530	230000	CDT	0.00	2	 		W
20120530	231500	CDT	0.00	2	 		W
20120530	233000	CDT	0.00	2	 		W
20120530	234500	CDT	0.00	2	 		W
20120531	000000	CDT	0.00	2	 		W
20120531	001500	CDT	0.00	2	 		W
20120531	003000	CDT	0.00	2	 		W
20120531	004500	CDT	0.00	2	 		W
20120531	010000	CDT	0.00	2	 		W
20120531	011500	CDT	0.00	2	 		W
20120531	013000	CDT	0.00	2	 		W
20120531	014500	CDT	0.00	2	 		W
20120531	020000	CDT	0.00	2	 		W
20120531	021500	CDT	0.00	2	 		W
20120531	023000	CDT	0.00	2	 		W
20120531	024500	CDT	0.00	2	 		W
20120531	030000	CDT	0.00	2	 		W
20120531	031500	CDT	0.00	2	 		W
20120531	033000	CDT	0.00	2	 		W
20120531	034500	CDT	0.00	2	 		W
20120531	040000	CDT	0.00	2	 		W
20120531	041500	CDT	0.00	2	 		W
20120531	043000	CDT	0.00	2	 		W
20120531	044500	CDT	0.00	2	 		W
20120531	050000	CDT	0.00	2	 		W
20120531	051500	CDT	0.00	2	 		W
20120531	053000	CDT	0.00	2	 		W
20120531	054500	CDT	0.00	2	 		W
20120531	060000	CDT	0.00	2	 		W
20120531	061500	CDT	0.00	2	 		W
20120531	063000	CDT	0.00	2	 		W
20120531	064500	CDT	0.00	2	 		W
20120531	070000	CDT	0.00	2	 		W
20120531	071500	CDT	0.00	2	 		W
20120531	073000	CDT	0.00	2	 		W
20120531	074500	CDT	0.00	2	 		W
20120531	080000	CDT	0.00	2	 		W
20120531	081500	CDT	0.00	2	 		W
20120531	083000	CDT	0.00	2	 		W
20120531	084500	CDT	0.00	2	 		W
20120531	090000	CDT	0.00	2	 		W
20120531	091500	CDT	0.00	2	 		W
20120531	093000	CDT	0.00	2	 		W
20120531	094500	CDT	0.00	2	 		W
20120531	100000	CDT	0.00	2	 		W
20120531	101500	CDT	0.00	2	 		W
20120531	103000	CDT	0.00	2	 		W
20120531	104500	CDT	0.00	2	 		W
20120531	110000	CDT	0.00	2	 		W
20120531	111500	CDT	0.00	2	 		W
20120531	113000	CDT	0.00	2	 		W
20120531	114500	CDT	0.00	2	 		W
20120531	120000	CDT	0.00	2	 		W
20120531	121500	CDT	0.00	2	 		W
20120531	123000	CDT	0.00	2	 		W
20120531	124500	CDT	0.00	2	 		W
20120531	130000	CDT	0.00	2	 		W
20120531	131500	CDT	0.00	2	 		W
20120531	133000	CDT	0.00	2	 		W
20120531	134500	CDT	0.00	2	 		W
20120531	140000	CDT	0.00	2	 		W
20120531	141500	CDT	0.00	2	 		W
20120531	143000	CDT	0.00	2	 		W
20120531	144500	CDT	0.00	2	 		W
20120531	150000	CDT	0.00	2	 		W
20120531	151500	CDT	0.00	2	 		W
20120531	153000	CDT	0.00	2	 		W
20120531	154500	CDT	0.00	2	 		W
20120531	160000	CDT	0.00	2	 		W
20120531	161500	CDT	0.00	2	 		W
20120531	163000	CDT	0.00	2	 		W
20120531	164500	CDT	0.00	2	 		W
20120531	170000	CDT	0.00	2	 		W
20120531	171500	CDT	0.00	2	 		W
20120531	173000	CDT	0.00	2	 		W
20120531	174500	CDT	0.00	2	 		W
20120531	180000	CDT	0.00	2	 		W
20120531	181500	CDT	0.00	2	 		W
20120531	183000	CDT	0.00	2	 		W
20120531	184500	CDT	0.00	2	 		W
20120531	190000	CDT	0.00	2	 		W
20120531	191500	CDT	0.00	2	 		W
20120531	193000	CDT	0.00	2	 		W
20120531	194500	CDT	0.00	2	 		W
20120531	200000	CDT	0.00	2	 		W
20120531	201500	CDT	0.00	2	 		W
20120531	203000	CDT	0.00	2	 		W
20120531	204500	CDT	0.00	2	 		W
20120531	210000	CDT	0.00	2	 		W
20120531	211500	CDT	0.00	2	 		W
20120531	213000	CDT	0.00	2	 		W
20120531	214500	CDT	0.00	2	 		W
20120531	220000	CDT	0.00	2	 		W
20120531	221500	CDT	0.00	2	 		W
20120531	223000	CDT	0.00	2	 		W
20120531	224500	CDT	0.00	2	 		W
20120531	230000	CDT	0.00	2	 		W
20120531	231500	CDT	0.00	2	 		W
20120531	233000	CDT	0.00	2	 		W
20120531	234500	CDT	0.00	2	 		W
20120601	000000	CDT	0.00	2	 		W
20120601	001500	CDT	0.00	2	 		W
20120601	003000	CDT	0.00	2	 		W
20120601	004500	CDT	0.00	2	 		W
20120601	010000	CDT	0.00	2	 		W
20120601	011500	CDT	0.00	2	 		W
20120601	013000	CDT	0.00	2	 		W
20120601	014500	CDT	0.00	2	 		W
20120601	020000	CDT	0.00	2	 		W
20120601	021500	CDT	0.00	2	 		W
20120601	023000	CDT	0.00	2	 		W
20120601	024500	CDT	0.00	2	 		W
20120601	030000	CDT	0.00	2	 		W
20120601	031500	CDT	0.00	2	 		W
20120601	033000	CDT	0.00	2	 		W
20120601	034500	CDT	0.00	2	 		W
20120601	040000	CDT	0.00	2	 		W
20120601	041500	CDT	0.00	2	 		W
20120601	043000	CDT	0.00	2	 		W
20120601	044500	CDT	0.00	2	 		W
20120601	050000	CDT	0.00	2	 		W
20120601	051500	CDT	0.00	2	 		W
20120601	053000	CDT	0.00	2	 		W
20120601	054500	CDT	0.00	2	 		W
20120601	060000	CDT	0.00	2	 		W
20120601	061500	CDT	0.00	2	 		W
20120601	063000	CDT	0.00	2	 		W
20120601	064500	CDT	0.00	2	 		W
20120601	070000	CDT	0.00	2	 		W
20120601	071500	CDT	0.00	2	 		W
20120601	073000	CDT	0.00	2	 		W
20120601	074500	CDT	0.00	2	 		W
20120601	080000	CDT	0.00	2	 		W
20120601	081500	CDT	0.00	2	 		W
20120601	083000	CDT	0.00	2	 		W
20120601	084500	CDT	0.00	2	 		W
20120601	090000	CDT	0.00	2	 		W
20120601	091500	CDT	0.00	2	 		W
20120601	093000	CDT	0.00	2	 		W
20120601	094500	CDT	0.00	2	 		W
20120601	100000	CDT	0.00	2	 		W
20120601	101500	CDT	0.00	2	 		W
20120601	103000	CDT	0.00	2	 		W
20120601	104500	CDT	0.00	2	 		W
20120601	110000	CDT	0.00	2	 		W
20120601	111500	CDT	0.00	2	 		W
20120601	113000	CDT	0.00	2	 		W
20120601	114500	CDT	0.00	2	 		W
20120601	120000	CDT	0.00	2	 		W
20120601	121500	CDT	0.00	2	 		W
20120601	123000	CDT	0.00	2	 		W
20120601	124500	CDT	0.00	2	 		W
20120601	130000	CDT	0.00	2	 		W
20120601	131500	CDT	0.00	2	 		W
20120601	133000	CDT	0.00	2	 		W
20120601	134500	CDT	0.00	2	 		W
20120601	140000	CDT	0.00	2	 		W
20120601	141500	CDT	0.00	2	 		W
20120601	143000	CDT	0.00	2	 		W
20120601	144500	CDT	0.00	2	 		W
20120601	150000	CDT	0.00	2	 		W
20120601	151500	CDT	0.00	2	 		W
20120601	153000	CDT	0.00	2	 		W
20120601	154500	CDT	0.00	2	 		W
20120601	160000	CDT	0.00	2	 		W
20120601	161500	CDT	0.00	2	 		W
20120601	163000	CDT	0.00	2	 		W
20120601	164500	CDT	0.00	2	 		W
20120601	170000	CDT	0.00	2	 		W
20120601	171500	CDT	0.00	2	 		W
20120601	173000	CDT	0.00	2	 		W
20120601	174500	CDT	0.00	2	 		W
20120601	180000	CDT	0.00	2	 		W
20120601	181500	CDT	0.00	2	 		W
20120601	183000	CDT	0.00	2	 		W
20120601	184500	CDT	0.00	2	 		W
20120601	190000	CDT	0.00	2	 		W
20120601	191500	CDT	0.00	2	 		W
20120601	193000	CDT	0.00	2	 		W
20120601	194500	CDT	0.00	2	 		W
20120601	200000	CDT	0.00	2	 		W
20120601	201500	CDT	0.00	2	 		W
20120601	203000	CDT	0.00	2	 		W
20120601	204500	CDT	0.00	2	 		W
20120601	210000	CDT	0.00	2	 		W
20120601	211500	CDT	0.00	2	 		W
20120601	213000	CDT	0.00	2	 		W
20120601	214500	CDT	0.00	2	 		W
20120601	220000	CDT	0.00	2	 		W
20120601	221500	CDT	0.00	2	 		W
20120601	223000	CDT	0.00	2	 		W
20120601	224500	CDT	0.00	2	 		W
20120601	230000	CDT	0.00	2	 		W
20120601	231500	CDT	0.00	2	 		W
20120601	233000	CDT	0.00	2	 		W
20120601	234500	CDT	0.00	2	 		W
20120602	000000	CDT	0.00	2	 		W
20120602	001500	CDT	0.00	2	 		W
20120602	003000	CDT	0.00	2	 		W
20120602	004500	CDT	0.00	2	 		W
20120602	010000	CDT	0.00	2	 		W
20120602	011500	CDT	0.00	2	 		W
20120602	013000	CDT	0.00	2	 		W
20120602	014500	CDT	0.00	2	 		W
20120602	020000	CDT	0.00	2	 		W
20120602	021500	CDT	0.00	2	 		W
20120602	023000	CDT	0.00	2	 		W
20120602	024500	CDT	0.00	2	 		W
20120602	030000	CDT	0.00	2	 		W
20120602	031500	CDT	0.00	2	 		W
20120602	033000	CDT	0.00	2	 		W
20120602	034500	CDT	0.00	2	 		W
20120602	040000	CDT	0.00	2	 		W
20120602	041500	CDT	0.00	2	 		W
20120602	043000	CDT	0.00	2	 		W
20120602	044500	CDT	0.00	2	 		W
20120602	050000	CDT	0.00	2	 		W
20120602	051500	CDT	0.00	2	 		W
20120602	053000	CDT	0.00	2	 		W
20120602	054500	CDT	0.00	2	 		W
20120602	060000	CDT	0.00	2	 		W
20120602	061500	CDT	0.00	2	 		W
20120602	063000	CDT	0.00	2	 		W
20120602	064500	CDT	0.00	2	 		W
20120602	070000	CDT	0.00	2	 		W
20120602	071500	CDT	0.00	2	 		W
20120602	073000	CDT	0.00	2	 		W
20120602	074500	CDT	0.00	2	 		W
20120602	080000	CDT	0.00	2	 		W
20120602	081500	CDT	0.00	2	 		W
20120602	083000	CDT	0.00	2	 		W
20120602	084500	CDT	0.00	2	 		W
20120602	090000	CDT	0.00	2	 		W
20120602	091500	CDT	0.00	2	 		W
20120602	093000	CDT	0.00	2	 		W
20120602	094500	CDT	0.00	2	 		W
20120602	100000	CDT	0.00	2	 		W
20120602	101500	CDT	0.00	2	 		W
20120602	103000	CDT	0.00	2	 		W
20120602	104500	CDT	0.00	2	 		W
20120602	110000	CDT	0.00	2	 		W
20120602	111500	CDT	0.00	2	 		W
20120602	113000	CDT	0.00	2	 		W
20120602	114500	CDT	0.00	2	 		W
20120602	120000	CDT	0.00	2	 		W
20120602	121500	CDT	0.00	2	 		W
20120602	123000	CDT	0.00	2	 		W
20120602	124500	CDT	0.00	2	 		W
20120602	130000	CDT	0.00	2	 		W
20120602	131500	CDT	0.00	2	 		W
20120602	131900	CDT	0.01	2	 		W
20120602	133000	CDT	0.00	2	 		W
20120602	134500	CDT	0.00	2	 		W
20120602	140000	CDT	0.00	2	 		W
20120602	141500	CDT	0.00	2	 		W
20120602	143000	CDT	0.00	2	 		W
20120602	144500	CDT	0.00	2	 		W
20120602	150000	CDT	0.00	2	 		W
20120602	151500	CDT	0.00	2	 		W
20120602	153000	CDT	0.00	2	 		W
20120602	154500	CDT	0.00	2	 		W
20120602	160000	CDT	0.00	2	 		W
20120602	161500	CDT	0.00	2	 		W
20120602	163000	CDT	0.00	2	 		W
20120602	164500	CDT	0.00	2	 		W
20120602	170000	CDT	0.00	2	 		W
20120602	171500	CDT	0.00	2	 		W
20120602	173000	CDT	0.00	2	 		W
20120602	174500	CDT	0.00	2	 		W
20120602	180000	CDT	0.00	2	 		W
20120602	181500	CDT	0.00	2	 		W
20120602	183000	CDT	0.00	2	 		W
20120602	184500	CDT	0.00	2	 		W
20120602	190000	CDT	0.00	2	 		W
20120602	191500	CDT	0.00	2	 		W
20120602	193000	CDT	0.00	2	 		W
20120602	193800	CDT	0.01	2	 		W
20120602	194500	CDT	0.00	2	 		W
20120602	200000	CDT	0.01	2	 		W
20120602	200200	CDT	0.01	2	 		W
20120602	200600	CDT	0.01	2	 		W
20120602	201500	CDT	0.00	2	 		W
20120602	203000	CDT	0.00	2	 		W
20120602	204500	CDT	0.00	2	 		W
20120602	210000	CDT	0.00	2	 		W
20120602	211500	CDT	0.00	2	 		W
20120602	213000	CDT	0.00	2	 		W
20120602	214500	CDT	0.00	2	 		W
20120602	220000	CDT	0.00	2	 		W
20120602	221500	CDT	0.00	2	 		W
20120602	223000	CDT	0.00	2	 		W
20120602	224500	CDT	0.00	2	 		W
20120602	230000	CDT	0.00	2	 		W
20120602	231500	CDT	0.00	2	 		W
20120602	233000	CDT	0.00	2	 		W
20120602	234500	CDT	0.00	2	 		W
20120603	000000	CDT	0.00	2	 		W
20120603	001500	CDT	0.00	2	 		W
20120603	003000	CDT	0.00	2	 		W
20120603	004500	CDT	0.00	2	 		W
20120603	010000	CDT	0.00	2	 		W
20120603	011500	CDT	0.00	2	 		W
20120603	013000	CDT	0.00	2	 		W
20120603	014500	CDT	0.00	2	 		W
20120603	020000	CDT	0.00	2	 		W
20120603	021500	CDT	0.00	2	 		W
20120603	023000	CDT	0.00	2	 		W
20120603	024500	CDT	0.00	2	 		W
20120603	030000	CDT	0.00	2	 		W
20120603	031500	CDT	0.00	2	 		W
20120603	033000	CDT	0.00	2	 		W
20120603	034500	CDT	0.00	2	 		W
20120603	040000	CDT	0.00	2	 		W
20120603	041500	CDT	0.00	2	 		W
20120603	043000	CDT	0.00	2	 		W
20120603	044500	CDT	0.00	2	 		W
20120603	050000	CDT	0.00	2	 		W
20120603	051500	CDT	0.00	2	 		W
20120603	053000	CDT	0.00	2	 		W
20120603	054500	CDT	0.00	2	 		W
20120603	060000	CDT	0.00	2	 		W
20120603	061500	CDT	0.00	2	 		W
20120603	063000	CDT	0.00	2	 		W
20120603	064500	CDT	0.00	2	 		W
20120603	070000	CDT	0.00	2	 		W
20120603	071500	CDT	0.00	2	 		W
20120603	073000	CDT	0.00	2	 		W
20120603	074500	CDT	0.00	2	 		W
20120603	080000	CDT	0.00	2	 		W
20120603	081500	CDT	0.00	2	 		W
20120603	083000	CDT	0.00	2	 		W
20120603	084500	CDT	0.00	2	 		W
20120603	090000	CDT	0.00	2	 		W
20120603	091500	CDT	0.00	2	 		W
20120603	093000	CDT	0.00	2	 		W
20120603	094500	CDT	0.00	2	 		W
20120603	100000	CDT	0.00	2	 		W
20120603	101500	CDT	0.00	2	 		W
20120603	103000	CDT	0.00	2	 		W
20120603	104500	CDT	0.00	2	 		W
20120603	110000	CDT	0.00	2	 		W
20120603	111500	CDT	0.00	2	 		W
20120603	113000	CDT	0.00	2	 		W
20120603	114500	CDT	0.00	2	 		W
20120603	120000	CDT	0.00	2	 		W
20120603	121500	CDT	0.00	2	 		W
20120603	123000	CDT	0.00	2	 		W
20120603	124500	CDT	0.00	2	 		W
20120603	130000	CDT	0.00	2	 		W
20120603	131500	CDT	0.00	2	 		W
20120603	133000	CDT	0.00	2	 		W
